order_id,order_date,customer_id,first_name,last_name,email,phone_number,address,zipcode,city,country,product_category,product_name,club,quantity,unit_price,total_amount,payment_method,order_status,discount_code,year_month
ORD-2023-00107479,2023-11-05 18:40:31,CUST-119466,Rune,Eriksson,rune.eriksson.119466@gmail.com,+46 72 162 3741,Ekgränd 2,122 23,Stockholm,Sweden,Jersey,Djurgårdens IF Retro Tröja,Djurgårdens IF,1,833.0,491.96,Swish,Delivered,,2023-11
ORD-2023-00987968,2023-11-07 21:07:15,CUST-001912,Karin,Gunnarsson,karin.gunnarsson.1912@hotmail.se,+46 73 148 4469,Skogstorget 031,294 80,Sölvesborg,Sweden,Match Ticket,IFK Göteborg Familjebiljett,IFK Göteborg,1,357.0,186.09,Invoice,Delivered,,2023-11
ORD-2023-00386870,2023-11-11 08:14:17,CUST-004960,Gunnar,Engström,gunnar.engstrom.4960@spray.se,+46 79 752 2562,Bäckgatan 8,865 78,Trollhättan,Sweden,Training Gear,AIK Jacka,AIK,5,632.0,2816.21,PayPal,Delivered,,2023-11
ORD-2023-00868071,2023-11-13 13:11:42,CUST-057629,Karl-Erik,Sjöberg,karl-erik.sjoberg.57629@spray.se,+46 79 464 8275,Storvägen 16,129 74,Stockholm,Sweden,Digital Content,SEF Wallpaper Pack,SEF,2,182.0,412.4,Invoice,Delivered,,2023-11
ORD-2023-00579944,2023-11-13 22:25:55,CUST-142371,Malin,Bergkvist,malin.bergkvist.142371@hotmail.se,+46 76 479 6256,Fabriksvägen 465,554 71,Jönköping,Sweden,Match Ticket,SEF Familjebiljett,SEF,1,387.0,425.53,Swish,Shipped,,2023-11
ORD-2023-00348966,2023-11-17 20:33:14,CUST-131759,Sam,Eriksson,sam.eriksson.131759@spray.se,+46 72 940 3725,Idrottsgränd 863,413 56,Göteborg,Sweden,Match Ticket,AIK Matchbiljett,AIK,1,264.0,269.22,Swish,Delivered,FANCLUB10,2023-11
ORD-2023-00776923,2023-11-23 22:46:00,CUST-134960,Vincent,Jansson,vincent.jansson.134960@gmail.com,+46 72 945 2686,Furugatan 08,100 22,Stockholm,Sweden,Season Pass,Värnamo Säsongskort VIP 2024,Värnamo,1,3098.0,2860.62,Swish,Delivered,,2023-11
ORD-2023-00621303,2023-11-25 10:12:38,CUST-111932,Lina,Hansson,lina.hansson.111932@telia.se,+46 79 323 5843,Nyvägen 387,200 71,Malmö,Sweden,Training Gear,Malmö FF Shorts,Malmö FF,2,333.0,899.63,Invoice,Delivered,,2023-11
ORD-2023-00737085,2023-11-27 10:08:00,CUST-080759,Gunnar,Jonsson,gunnar.jonsson.80759@spray.se,+46 76 359 7621,Björkgatan 5,844 34,Gävle,Sweden,Match Ticket,IFK Göteborg Matchbiljett,IFK Göteborg,2,482.0,665.95,Swish,Delivered,,2023-11
ORD-2023-00179173,2023-11-28 12:11:15,CUST-100712,Heléne,Sandström,helene.sandstrom.100712@telia.se,+46 70 891 5594,Bäckvägen 790,120 26,Stockholm,Sweden,Match Ticket,Djurgårdens IF Matchbiljett,Djurgårdens IF,2,226.0,240.94,Klarna,Delivered,SINGLESDAY,2023-11
ORD-2023-00603962,2023-11-29 09:32:17,CUST-009137,Daniel,Osman,daniel.osman.9137@telia.se,+46 72 853 9157,Industristigen 25,701 51,Örebro,Sweden,Match Ticket,AIK VIP-biljett,AIK,1,547.0,542.72,Card,Delivered,,2023-11
ORD-2023-00945842,2023-12-01 08:51:47,CUST-104396,Bo,Jakobsson,bo.jakobsson.104396@gmail.com,+46 72 899 8982,Aspgatan 47,153 76,Gävle,Sweden,Jersey,AIK Bortatröja 2024,AIK,1,609.0,790.87,Klarna,Returned,WELCOME15,2023-12
ORD-2023-00564499,2023-12-02 11:40:36,CUST-074302,Caroline,Johansson,caroline.johansson.74302@outlook.com,+46 70 889 0229,Kyrkogränd 02,400 57,Göteborg,Sweden,Jersey,Häcken Hemmatröja 2024,Häcken,1,816.0,465.4,Card,Delivered,,2023-12
ORD-2023-01152162,2023-12-02 13:38:43,CUST-010065,Karl,Berggren,karl.berggren.10065@spray.se,+46 79 244 7271,Björkstigen 7,414 71,Göteborg,Sweden,Match Ticket,Häcken Familjebiljett,Häcken,4,540.0,1433.14,Card,Delivered,JULREA,2023-12
ORD-2023-00010269,2023-12-03 10:25:22,CUST-136187,Krister,Jönsson,krister.jonsson.136187@outlook.com,+46 76 954 0713,Trädgårdstorget 4,524 95,Karlstad,Sweden,Match Ticket,Djurgårdens IF Familjebiljett,Djurgårdens IF,1,365.0,537.23,Swish,Delivered,,2023-12
ORD-2023-00597731,2023-12-10 14:56:52,CUST-193298,Crystal,Campos,crystal.campos.193298@outlook.com,(224)216-4473x14882,76300 Daugherty Plaza Apt. 317,71947,Berlin,Germany,Match Ticket,Malmö FF Familjebiljett,Malmö FF,1,525.0,420.23,Swish,Delivered,JULREA,2023-12
ORD-2023-00488522,2023-12-11 22:36:29,CUST-042318,Margareta,Ljung,margareta.ljung.42318@telia.se,+46 70 998 9736,Björkgatan 748,414 76,Göteborg,Sweden,Scarf,Häcken Matchhalsduk,Häcken,2,326.0,595.38,Klarna,Processing,JULREA,2023-12
ORD-2023-00614025,2023-12-12 17:17:16,CUST-104122,Ingeborg,Hallberg,ingeborg.hallberg.104122@hotmail.se,+46 79 984 0615,Skolvägen 47,213 56,Malmö,Sweden,Jersey,AIK Bortatröja 2024,AIK,5,668.0,1738.81,Swish,Delivered,JULREA,2023-12
ORD-2023-00884378,2023-12-14 13:03:21,CUST-118982,Ingegerd,Larsson,ingegerd.larsson.118982@telia.se,+46 73 940 0726,Nystigen 438,251 54,Helsingborg,Sweden,Match Ticket,Sirius VIP-biljett,Sirius,3,382.0,856.32,Card,Shipped,XMAS2024,2023-12
ORD-2023-00839686,2023-12-16 08:57:02,CUST-145110,Thomas,Lundell,thomas.lundell.145110@spray.se,+46 72 574 7564,Skogsgränd 2,122 18,Stockholm,Sweden,Accessories,Malmö FF Ryggsäck,Malmö FF,1,262.0,390.13,Card,Delivered,,2023-12
ORD-2023-00320983,2023-12-16 14:09:45,CUST-040248,Jeanette,Abrahamsson,jeanette.abrahamsson.40248@hotmail.se,+46 70 151 1572,Stationsvägen 81,721 09,Västerås,Sweden,Training Gear,IFK Norrköping Träningsbyxor,IFK Norrköping,1,376.0,555.01,Swish,Delivered,,2023-12
ORD-2023-00247507,2023-12-19 20:55:11,CUST-168234,Marie,Karlsson,marie.karlsson.168234@hotmail.se,+46 70 636 0416,Järnvägsstigen 859,124 42,Stockholm,Sweden,Jersey,IFK Norrköping Tredjetröja 2024,IFK Norrköping,1,810.0,1127.16,Card,Delivered,FANCLUB10,2023-12
ORD-2023-01287473,2023-12-21 09:27:28,CUST-015491,Linda,Westman,linda.westman.15491@gmail.com,+46 79 193 8440,Fabrikstorget 70,411 87,Göteborg,Sweden,Training Gear,Häcken Shorts,Häcken,1,756.0,1092.44,Klarna,Delivered,,2023-12
ORD-2023-00382023,2023-12-21 14:27:43,CUST-178447,Jens,Evensen,jens.evensen.178447@yahoo.com,952 57 263,Knutsenplassen 1,65190,Oslo,Norway,Jersey,Kalmar FF Retro Tröja,Kalmar FF,3,727.0,3671.84,Klarna,Returned,,2023-12
ORD-2023-00836324,2023-12-24 07:39:33,CUST-018607,Lars,Svensson,lars.svensson.18607@outlook.com,+46 73 746 6461,Storstigen 60,120 39,Stockholm,Sweden,Training Gear,Häcken Träningströja,Häcken,1,848.0,1261.72,Swish,Delivered,,2023-12
ORD-2023-00697917,2023-12-25 18:22:51,CUST-065698,Mikael,Wester,mikael.wester.65698@outlook.com,+46 76 424 9081,Furutorget 4,585 82,Linköping,Sweden,Match Ticket,AIK Familjebiljett,AIK,4,305.0,923.11,PayPal,Delivered,,2023-12
ORD-2023-00667073,2023-12-26 22:56:10,CUST-121894,Linnea,Johansson,linnea.johansson.121894@telia.se,+46 76 349 6019,Åkerstigen 023,126 76,Stockholm,Sweden,Season Pass,AIK Säsongskort VIP 2024,AIK,4,3131.0,10518.47,Klarna,Delivered,,2023-12
ORD-2023-00714381,2023-12-27 08:01:07,CUST-149062,Kristina,Hansson,kristina.hansson.149062@outlook.com,+46 79 969 3128,Aspgatan 11,216 18,Malmö,Sweden,Jersey,Malmö FF Bortatröja 2024,Malmö FF,3,914.0,3572.5,PayPal,Delivered,,2023-12
ORD-2023-01269315,2023-12-28 17:18:39,CUST-077277,Oliver,Andersson,oliver.andersson.77277@hotmail.se,+46 73 273 2085,Industrigatan 8,501 47,Borås,Sweden,Scarf,Häcken Vinterskarf,Häcken,1,281.0,143.09,Swish,Delivered,,2023-12
ORD-2024-00325175,2024-01-01 11:41:43,CUST-018190,Berit,Knutsson,berit.knutsson.18190@gmail.com,+46 70 617 2251,Parkgatan 824,603 28,Norrköping,Sweden,Season Pass,IFK Norrköping Säsongskort VIP 2024,IFK Norrköping,1,3382.0,2329.16,PayPal,Processing,,2024-01
ORD-2024-00210136,2024-01-01 12:29:35,CUST-191375,Kimberly,Powell,kimberly.powell.191375@gmail.com,2254814487,23492 Burke Dam Apt. 041,89106,Paris,France,Accessories,AIK Vattenflaska,AIK,2,216.0,500.97,Swish,Delivered,,2024-01
ORD-2024-00166543,2024-01-02 21:30:00,CUST-086257,Ingegerd,Lilja,ingegerd.lilja.86257@hotmail.se,+46 79 277 4976,Kyrkgatan 4,502 23,Borås,Sweden,Match Ticket,IF Elfsborg Familjebiljett,IF Elfsborg,1,502.0,473.19,Klarna,Delivered,WELCOME15,2024-01
ORD-2024-01025290,2024-01-04 12:26:35,CUST-093112,Patrik,Nilsson,patrik.nilsson.93112@hotmail.se,+46 79 271 5859,Kyrkvägen 6,211 90,Malmö,Sweden,Training Gear,Häcken Jacka,Häcken,3,344.0,1003.0,Card,Delivered,,2024-01
ORD-2024-00866680,2024-01-06 14:47:27,CUST-039818,Vilhelmina,Nilsson,vilhelmina.nilsson.39818@spray.se,+46 72 800 2451,Grangatan 84,927 93,Nyköping,Sweden,Training Gear,AIK Shorts,AIK,1,669.0,842.84,Card,Delivered,,2024-01
ORD-2024-00043869,2024-01-06 17:43:00,CUST-049058,Fredrik,Vestin,fredrik.vestin.49058@telia.se,+46 72 281 3600,Skolgatan 7,857 34,Kristianstad,Sweden,Match Ticket,Häcken Matchbiljett,Häcken,2,532.0,668.1,PayPal,Delivered,NYSTART25,2024-01
ORD-2024-00224808,2024-01-10 13:56:41,CUST-172229,Heidi,Aune,heidi.aune.172229@outlook.com,+4791841580,Lundegjerdet 54C,42708,Oslo,Norway,Jersey,SEF Hemmatröja 2024,SEF,3,647.0,2706.28,Card,Delivered,FANCLUB10,2024-01
ORD-2024-01401330,2024-01-14 16:11:47,CUST-053684,Kerstin,Persson,kerstin.persson.53684@outlook.com,+46 76 298 6807,Skolgränd 59,721 43,Västerås,Sweden,Match Ticket,IFK Göteborg VIP-biljett,IFK Göteborg,1,228.0,150.54,Swish,Delivered,,2024-01
ORD-2024-01170692,2024-01-15 18:44:16,CUST-004087,Linnéa,Nilsson,linnea.nilsson.4087@hotmail.se,+46 76 735 2809,Fabriksvägen 6,268 58,Gävle,Sweden,Match Ticket,IFK Göteborg Matchbiljett,IFK Göteborg,3,386.0,2046.65,Card,Delivered,,2024-01
ORD-2024-01430205,2024-01-16 07:36:11,CUST-143166,Karin,Lundquist,karin.lundquist.143166@outlook.com,+46 72 254 4449,Parkstigen 79,215 63,Malmö,Sweden,Season Pass,Malmö FF Säsongskort VIP 2024,Malmö FF,2,3570.0,12286.37,Card,Returned,,2024-01
ORD-2024-00170332,2024-01-16 19:44:59,CUST-034626,Mikael,Gustafsson,mikael.gustafsson.34626@gmail.com,+46 70 548 9549,Parkgränd 587,303 60,Halmstad,Sweden,Membership,Halmstads BK Medlemskap,Halmstads BK,1,891.0,1049.5,Card,Delivered,,2024-01
ORD-2024-01408488,2024-01-17 13:48:50,CUST-101761,Kristina,Singh,kristina.singh.101761@gmail.com,+46 73 185 9010,Furugränd 2,213 87,Malmö,Sweden,Training Gear,Malmö FF Träningströja,Malmö FF,2,863.0,2400.06,Swish,Delivered,,2024-01
ORD-2024-00436036,2024-01-21 15:00:59,CUST-162250,Kerstin,Norgren,kerstin.norgren.162250@gmail.com,+46 79 348 2300,Genvägen 72,756 79,Uppsala,Sweden,Training Gear,Sirius Shorts,Sirius,1,360.0,197.93,Klarna,Delivered,,2024-01
ORD-2024-00090584,2024-01-22 22:47:12,CUST-198633,Cassandra,Wiggins,cassandra.wiggins.198633@outlook.com,001-790-792-4695x2037,378 Escobar Prairie Apt. 664,63129,Reykjavík,Iceland,Jersey,IFK Göteborg Retro Tröja,IFK Göteborg,1,674.0,1166.31,Klarna,Delivered,,2024-01
ORD-2024-00631856,2024-01-24 13:25:23,CUST-103988,Gustav,Lind,gustav.lind.103988@gmail.com,+46 79 985 1557,Björkvägen 8,585 71,Linköping,Sweden,Jersey,AIK Hemmatröja 2024,AIK,1,903.0,895.03,Card,Delivered,NYSTART25,2024-01
ORD-2024-00258776,2024-01-30 08:41:18,CUST-166299,Lena,Johansson,lena.johansson.166299@spray.se,+46 79 959 0890,Ringtorget 5,294 59,Sölvesborg,Sweden,Training Gear,Malmö FF Träningsbyxor,Malmö FF,1,653.0,698.05,Klarna,Returned,,2024-01
ORD-2024-00092282,2024-01-31 07:40:05,CUST-069321,Catharina,Hedman,catharina.hedman.69321@outlook.com,+46 73 999 5131,Parkgatan 14,420 97,Eskilstuna,Sweden,Match Ticket,Djurgårdens IF Familjebiljett,Djurgårdens IF,1,475.0,663.57,Card,Shipped,,2024-01
ORD-2024-01415872,2024-02-02 12:49:01,CUST-094280,Elise,Nordin,elise.nordin.94280@gmail.com,+46 70 682 0872,Stationsvägen 266,415 47,Göteborg,Sweden,Training Gear,IFK Göteborg Shorts,IFK Göteborg,1,811.0,421.92,Swish,Delivered,,2024-02
ORD-2024-00580621,2024-02-04 20:10:42,CUST-125889,Karl,Anderberg,amalia.persson.134288@spray.se,+46 72 762 3966,Parkvägen 043,120 79,Stockholm,Sweden,Training Gear,SEF Träningströja,SEF,1,564.0,635.21,Klarna,Delivered,VALENTINES,2024-02
ORD-2024-01029688,2024-02-07 09:38:18,CUST-143389,Anna,Ali,anna.ali.143389@telia.se,+46 72 773 4801,Strandvägen 2,214 58,Malmö,Sweden,Training Gear,Malmö FF Träningströja,Malmö FF,6,709.0,3414.45,Swish,Delivered,,2024-02
ORD-2024-00888697,2024-02-07 14:57:46,CUST-068462,Maud,Klasson,maud.klasson.68462@hotmail.se,+46 72 450 5803,Backstigen 6,415 93,Göteborg,Sweden,Membership,AIK Juniormedlemskap,AIK,1,909.0,484.47,Swish,Delivered,VALENTINES,2024-02
ORD-2024-00481187,2024-02-07 18:05:50,CUST-009972,Sofia,Ekström,sofia.ekstrom.9972@spray.se,+46 79 628 2086,Nyvägen 1,123 53,Stockholm,Sweden,Scarf,Djurgårdens IF Vinterskarf,Djurgårdens IF,1,349.0,479.05,Klarna,Delivered,VALENTINES,2024-02
ORD-2024-01103213,2024-02-09 09:23:31,CUST-073203,Lisbeth,Lind,lisbeth.lind.73203@hotmail.se,+46 79 677 5466,Björkgatan 10,126 50,Stockholm,Sweden,Accessories,Sirius Nyckelring,Sirius,2,70.0,112.4,Card,Delivered,WELCOME15,2024-02
ORD-2024-00746217,2024-02-10 08:55:42,CUST-021147,Christina,Karlsson,christina.karlsson.21147@telia.se,+46 76 661 7897,Ängsvägen 89,418 23,Göteborg,Sweden,Match Ticket,IFK Göteborg VIP-biljett,IFK Göteborg,2,442.0,725.81,Card,Processing,,2024-02
ORD-2024-01441000,2024-02-11 17:47:09,CUST-138550,Berit,Åström,berit.astrom.138550@telia.se,+46 72 931 4758,Åkergatan 892,601 20,Norrköping,Sweden,Accessories,IFK Norrköping Mugg,IFK Norrköping,1,343.0,495.62,Swish,Delivered,,2024-02
ORD-2024-01439492,2024-02-11 22:30:10,CUST-080750,Astrid,Ström,astrid.strom.80750@telia.se,+46 73 614 5063,Skolstigen 7,127 64,Stockholm,Sweden,Match Ticket,Djurgårdens IF VIP-biljett,Djurgårdens IF,2,219.0,629.94,Swish,Delivered,,2024-02
ORD-2024-00460615,2024-02-12 09:07:48,CUST-138951,Magnus,Nilsson,magnus.nilsson.138951@gmail.com,+46 73 260 6095,Idrottsvägen 379,585 68,Linköping,Sweden,Membership,Hammarby IF Medlemskap,Hammarby IF,1,409.0,555.16,Card,Delivered,VALENTINES,2024-02
ORD-2024-01022430,2024-02-17 12:56:29,CUST-162072,Lukas,Nilsson,lukas.nilsson.162072@spray.se,+46 70 247 1834,Kyrkvägen 74,724 69,Västerås,Sweden,Scarf,Djurgårdens IF Vinterskarf,Djurgårdens IF,1,276.0,227.56,Card,Delivered,,2024-02
ORD-2024-01025983,2024-02-19 08:58:28,CUST-062704,Christina,Nilsson,christina.nilsson.62704@spray.se,+46 72 696 4693,Parkstigen 155,751 24,Uppsala,Sweden,Digital Content,Djurgårdens IF Wallpaper Pack,Djurgårdens IF,1,149.0,145.88,Klarna,Delivered,,2024-02
ORD-2024-00422328,2024-02-19 17:13:08,CUST-017040,Signe,Karlsson,signe.karlsson.17040@spray.se,+46 76 674 4559,Idrottsvägen 4,225 39,Lund,Sweden,Accessories,AIK Vattenflaska,AIK,1,60.0,106.45,Swish,Delivered,,2024-02
ORD-2024-00049815,2024-02-20 13:58:25,CUST-066897,Victoria,Pettersson,victoria.pettersson.66897@hotmail.se,+46 73 418 3323,Grangatan 7,584 08,Linköping,Sweden,Training Gear,Hammarby IF Jacka,Hammarby IF,2,466.0,1626.21,Card,Delivered,,2024-02
ORD-2024-00174829,2024-02-21 08:51:56,CUST-033081,Edith,Andersson,edith.andersson.33081@outlook.com,+46 79 600 8904,Stationsgränd 188,601 68,Norrköping,Sweden,Training Gear,IFK Norrköping Jacka,IFK Norrköping,3,666.0,3232.16,Swish,Delivered,,2024-02
ORD-2024-00873292,2024-02-23 09:28:18,CUST-008904,Karl,Östling,karl.ostling.8904@hotmail.se,+46 72 153 1696,Parktorget 523,111 41,Stockholm,Sweden,Season Pass,IF Elfsborg Säsongskort VIP 2024,IF Elfsborg,3,4856.0,7351.0,Swish,Delivered,,2024-02
ORD-2024-00908576,2024-02-25 07:30:36,CUST-104042,Karin,Jönsson,karin.jonsson.104042@telia.se,+46 70 533 2147,Industrigatan 370,828 39,Eskilstuna,Sweden,Jersey,Djurgårdens IF Bortatröja 2024,Djurgårdens IF,1,678.0,1062.9,Swish,Delivered,FANCLUB10,2024-02
ORD-2024-00657527,2024-02-25 14:07:37,CUST-002719,Elna,Henriksson,elna.henriksson.2719@gmail.com,+46 73 571 9704,Storstigen 9,722 57,Västerås,Sweden,Membership,Häcken Medlemskap,Häcken,2,297.0,345.54,Swish,Delivered,,2024-02
ORD-2024-00320336,2024-02-25 17:52:57,CUST-191726,John,Sanders,john.sanders.191726@outlook.com,(858)678-9039x7096,778 Sanders Crest Suite 139,87800,Kraków,Poland,Training Gear,Malmö FF Jacka,Malmö FF,2,840.0,918.42,Invoice,Delivered,,2024-02
ORD-2024-00871841,2024-03-03 19:47:44,CUST-193429,Bridget,Trujillo,bridget.trujillo.193429@outlook.com,001-357-820-4123x20268,69352 Kramer Pass Apt. 822,14335,Reykjavík,Iceland,Training Gear,Hammarby IF Träningströja,Hammarby IF,1,865.0,535.53,Klarna,Returned,,2024-03
ORD-2024-01180758,2024-03-03 22:13:16,CUST-064389,Christina,Svensson,christina.svensson.64389@outlook.com,+46 73 535 7768,Idrottstorget 74,302 72,Halmstad,Sweden,Training Gear,Djurgårdens IF Jacka,Djurgårdens IF,1,687.0,943.18,Card,Delivered,VÅRSTART,2024-03
ORD-2024-00735201,2024-03-05 18:45:03,CUST-097765,Emil,Nilsson,emil.nilsson.97765@spray.se,+46 73 672 1195,Fabriksvägen 482,414 11,Gävle,Sweden,Match Ticket,Häcken VIP-biljett,Häcken,1,426.0,441.63,Swish,Shipped,,2024-03
ORD-2024-01454997,2024-03-08 20:19:02,CUST-172362,Ronnie,Jeppesen,ronnie.jeppesen.172362@outlook.com,26 14 19 89,Rødbygade 42,88976,Aarhus,Denmark,Accessories,SEF Ryggsäck,SEF,1,320.0,250.4,Klarna,Cancelled,,2024-03
ORD-2024-00617986,2024-03-09 17:10:30,CUST-130934,Magnus,Svedberg,magnus.svedberg.130934@outlook.com,+46 76 462 4810,Kvarngatan 772,754 20,Uppsala,Sweden,Jersey,Sirius Retro Tröja,Sirius,1,643.0,595.98,Card,Delivered,,2024-03
ORD-2024-01438419,2024-03-11 18:49:18,CUST-085565,Marianne,Holmqvist,marianne.holmqvist.85565@spray.se,+46 72 408 6242,Kyrkstigen 950,120 73,Stockholm,Sweden,Digital Content,SEF Allsvenskan Streaming,SEF,2,107.0,141.26,Swish,Delivered,,2024-03
ORD-2024-01183454,2024-03-16 07:52:37,CUST-008656,Leif,Fredriksson,leif.fredriksson.8656@gmail.com,+46 76 949 9128,Järnvägsstigen 66,756 66,Uppsala,Sweden,Season Pass,Sirius Säsongskort VIP 2024,Sirius,1,3403.0,5838.27,Card,Delivered,FANCLUB10,2024-03
ORD-2024-01327539,2024-03-17 07:26:34,CUST-110336,Elisabet,Johansson,elisabet.johansson.110336@spray.se,+46 76 522 0721,Aspgränd 9,294 36,Sölvesborg,Sweden,Training Gear,SEF Shorts,SEF,1,786.0,620.88,Card,Delivered,,2024-03
ORD-2024-01411310,2024-03-17 15:52:18,CUST-009721,Nils,Strömberg,nils.stromberg.9721@spray.se,+46 72 978 4487,Trädgårdsvägen 175,552 11,Jönköping,Sweden,Scarf,AIK Matchhalsduk,AIK,1,224.0,155.06,Swish,Delivered,VÅRSTART,2024-03
ORD-2024-01113942,2024-03-18 14:38:37,CUST-021066,André,Eriksson,andre.eriksson.21066@hotmail.se,+46 79 227 4308,Ekgatan 1,212 81,Malmö,Sweden,Season Pass,IFK Norrköping Säsongskort VIP 2024,IFK Norrköping,1,4797.0,3541.51,Card,Delivered,FANCLUB10,2024-03
ORD-2024-00818050,2024-03-19 07:58:30,CUST-120244,Kristoffer,Rosén,kristoffer.rosen.120244@outlook.com,+46 70 230 8983,Backvägen 396,601 36,Norrköping,Sweden,Accessories,IFK Norrköping Ryggsäck,IFK Norrköping,1,332.0,571.14,Card,Shipped,,2024-03
ORD-2024-00646688,2024-03-20 17:59:13,CUST-000427,Elina,Mohammad,elina.mohammad.427@outlook.com,+46 72 351 9507,Strandvägen 3,115 11,Stockholm,Sweden,Scarf,Hammarby IF Halsduk,Hammarby IF,1,293.0,503.02,Card,Delivered,,2024-03
ORD-2024-01343105,2024-03-20 18:32:10,CUST-132164,Bertil,Johansson,bertil.johansson.132164@telia.se,+46 70 422 6727,Furutorget 369,422 35,Karlstad,Sweden,Scarf,Malmö FF Vinterskarf,Malmö FF,2,245.0,332.32,Card,Delivered,,2024-03
ORD-2024-00400507,2024-03-21 07:07:28,CUST-059621,Hans,Lindholm,hans.lindholm.59621@hotmail.se,+46 70 619 0896,Nyvägen 5,754 84,Uppsala,Sweden,Accessories,Hammarby IF Mugg,Hammarby IF,1,212.0,363.19,Swish,Delivered,WELCOME15,2024-03
ORD-2024-00912932,2024-03-23 20:08:25,CUST-023544,Maria,Andersson,maria.andersson.23544@hotmail.se,+46 70 520 2801,Järnvägsvägen 761,411 64,Göteborg,Sweden,Digital Content,SEF Matchprogram Digital,SEF,2,47.0,148.43,Klarna,Delivered,,2024-03
ORD-2024-00334212,2024-03-26 08:53:25,CUST-190753,Angela,Moreno,angela.moreno.190753@outlook.com,+1-208-736-2411x9850,71398 Kara Throughway Suite 845,52836,Tallinn,Estonia,Scarf,Malmö FF Matchhalsduk,Malmö FF,1,295.0,472.21,Swish,Delivered,WELCOME15,2024-03
ORD-2024-00872923,2024-03-27 11:51:46,CUST-089887,Carl,Lundberg,carl.lundberg.89887@telia.se,+46 79 903 9457,Skolvägen 50,114 61,Stockholm,Sweden,Jersey,SEF Tredjetröja 2024,SEF,2,689.0,844.28,Swish,Delivered,,2024-03
ORD-2024-00484644,2024-03-30 13:47:39,CUST-110776,Gustaf,Olofsson,gustaf.olofsson.110776@hotmail.se,+46 70 700 8874,Ringvägen 151,584 16,Linköping,Sweden,Season Pass,Sirius Säsongskort VIP 2024,Sirius,1,2042.0,3007.26,Card,Returned,VÅRSTART,2024-03
ORD-2024-00300764,2024-03-31 08:15:08,CUST-165343,Britt-Marie,Sundqvist,britt-marie.sundqvist.165343@outlook.com,+46 70 934 4718,Åkerstigen 37,217 20,Malmö,Sweden,Jersey,Hammarby IF Retro Tröja,Hammarby IF,2,975.0,3470.71,Swish,Delivered,,2024-03
ORD-2024-01419723,2024-04-02 10:02:18,CUST-098773,Alve,Hellgren,alve.hellgren.98773@spray.se,+46 72 766 1417,Kyrkvägen 5,755 15,Uppsala,Sweden,Jersey,IFK Norrköping Retro Tröja,IFK Norrköping,3,623.0,2397.08,Swish,Delivered,,2024-04
ORD-2024-00739667,2024-04-05 12:47:20,CUST-014526,Nicole,Jönsson,nicole.jonsson.14526@gmail.com,+46 76 273 6827,Järnvägsvägen 53,121 53,Stockholm,Sweden,Training Gear,Malmö FF Shorts,Malmö FF,1,342.0,414.94,Card,Delivered,,2024-04
ORD-2024-00967154,2024-04-06 08:57:27,CUST-060952,Amanda,Andersson,amanda.andersson.60952@hotmail.se,+46 79 614 3476,Ängsvägen 5,683 10,Gävle,Sweden,Match Ticket,AIK Matchbiljett,AIK,2,222.0,222.63,Swish,Delivered,WELCOME15,2024-04
ORD-2024-00056779,2024-04-07 13:11:27,CUST-006574,Karl,Sundin,karl.sundin.6574@spray.se,+46 70 719 6514,Industrigatan 752,216 34,Malmö,Sweden,Membership,Malmö FF Familjemedlemskap,Malmö FF,1,266.0,441.28,Swish,Delivered,,2024-04
ORD-2024-01026819,2024-04-08 20:40:26,CUST-021499,Linnea,Björkman,linnea.bjorkman.21499@outlook.com,+46 70 912 3213,Parkgatan 4,416 84,Göteborg,Sweden,Match Ticket,IFK Göteborg Matchbiljett,IFK Göteborg,2,475.0,1019.59,Card,Shipped,,2024-04
ORD-2024-00259847,2024-04-11 12:01:33,CUST-173253,Eivind,Nguyen,eivind.nguyen.173253@yahoo.com,80768717,Haughaugen 8,78599,Oslo,Norway,Match Ticket,Malmö FF Familjebiljett,Malmö FF,1,371.0,250.3,Swish,Delivered,,2024-04
ORD-2024-00774883,2024-04-11 20:39:17,CUST-070072,Daniel,Andersson,daniel.andersson.70072@gmail.com,+46 70 653 5045,Järnvägstorget 672,117 98,Stockholm,Sweden,Match Ticket,Mjällby AIF Familjebiljett,Mjällby AIF,1,396.0,283.86,Card,Delivered,,2024-04
ORD-2024-01446381,2024-04-14 17:08:05,CUST-065917,Gustaf,Vikström,gustaf.vikstrom.65917@hotmail.se,+46 70 755 4664,Järnvägsgatan 025,393 79,Kalmar,Sweden,Match Ticket,Kalmar FF Familjebiljett,Kalmar FF,1,485.0,567.68,Swish,Delivered,FANCLUB10,2024-04
ORD-2024-00880237,2024-04-14 22:29:59,CUST-095456,Lovisa,Olsson,lovisa.olsson.95456@telia.se,+46 76 106 0989,Furutorget 00,601 45,Norrköping,Sweden,Accessories,IFK Norrköping Nyckelring,IFK Norrköping,1,267.0,419.17,Klarna,Returned,,2024-04
